taxpayer_id,final_score,processing_stages
TP002937,0.1979,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1979,
      ""timestamp"": ""2025-05-06T02:20:54.506393""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1187,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0396,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    }
  },
  ""audit_history"": []
}"
TP000006,0.2511,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2511,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1506,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0502,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    }
  },
  ""audit_history"": []
}"
TP007767,0.2364,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2364,
      ""timestamp"": ""2025-05-06T02:20:54.507389""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1418,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0473,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP005723,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP007442,0.1702,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1702,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1021,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.034,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP002504,0.4101,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.4101,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2461,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.082,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP008483,0.2177,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2177,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1306,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0435,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP002370,0.3233,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3233,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.194,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0647,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP004968,0.1766,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1766,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.106,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0353,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP005884,0.1073,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1073,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0644,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0215,
      ""timestamp"": ""2025-05-06T02:20:54.508384""
    }
  },
  ""audit_history"": []
}"
TP002218,0.1986,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1986,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1191,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0397,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    }
  },
  ""audit_history"": []
}"
TP005848,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    }
  },
  ""audit_history"": []
}"
TP002219,0.4897,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.4897,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2938,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0979,
      ""timestamp"": ""2025-05-06T02:20:54.509385""
    }
  },
  ""audit_history"": []
}"
TP003327,0.2328,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2328,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1397,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0466,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP006734,0.2275,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2275,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1365,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0455,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP003584,0.3329,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3329,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1997,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0666,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP000825,0.0962,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0962,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0577,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0192,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP003620,0.2142,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2142,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1285,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0428,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP007708,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP006433,0.19,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.19,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.114,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.038,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP003116,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    }
  },
  ""audit_history"": []
}"
TP000086,0.3607,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.3607,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2164,
      ""timestamp"": ""2025-05-06T02:20:54.510386""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0721,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP005974,0.2639,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2639,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1583,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0528,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP002802,0.075,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.075,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.045,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.015,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP003672,0.0984,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0984,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.059,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0197,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP003668,0.1243,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1243,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0746,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0249,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP000795,0.414,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.414,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.2484,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0828,
      ""timestamp"": ""2025-05-06T02:20:54.512384""
    }
  },
  ""audit_history"": []
}"
TP005159,0.1659,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1659,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0995,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0332,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP005726,0.1147,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1147,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0688,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0229,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP004591,0.097,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.097,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0582,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0194,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP002020,0.2696,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2696,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1617,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0539,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP007832,0.5,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.5,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.3,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.1,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP002526,0.087,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.087,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0522,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0174,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    }
  },
  ""audit_history"": []
}"
TP008287,0.2156,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.2156,
      ""timestamp"": ""2025-05-06T02:20:54.513385""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1293,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0431,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    }
  },
  ""audit_history"": []
}"
TP000207,0.0556,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.0556,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0334,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0111,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    }
  },
  ""audit_history"": []
}"
TP003213,0.1224,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1224,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.0735,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0245,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    }
  },
  ""audit_history"": []
}"
TP000520,0.1991,"{
  ""stages"": {
    ""pre-filing"": {
      ""status"": ""processed"",
      ""score"": 0.1991,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""initial"": {
      ""status"": ""processed"",
      ""score"": 0.1194,
      ""timestamp"": ""2025-05-06T02:20:54.514383""
    },
    ""post-processing"": {
      ""status"": ""processed"",
      ""score"": 0.0398,
      ""timestamp"": ""2025-05-06T02:20:54.515410""
    }
  },
  ""audit_history"": []
}"
